# x_m, y_m, w_tr_right_m, w_tr_left_m
2.222222222222223209e-01;0.000000000000000000e+00;4.000000000000000000e+00;4.000000000000000000e+00
4.444444444444441977e-01;0.000000000000000000e+00;4.000000000000000000e+00;4.000000000000000000e+00
6.666666666666665186e-01;0.000000000000000000e+00;4.000000000000000000e+00;4.000000000000000000e+00
8.888888888888888395e-01;0.000000000000000000e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.111111111111110716e+00;0.000000000000000000e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.333333333333333037e+00;0.000000000000000000e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.555555555555555358e+00;0.000000000000000000e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.777777777777777679e+00;0.000000000000000000e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.221095726676732607e+00;1.934336963824040759e-02;4.000000000000000000e+00;4.000000000000000000e+00
2.435473571578229635e+00;7.678574005472077468e-02;4.000000000000000000e+00;4.000000000000000000e+00
2.636619772367580605e+00;1.705817538915785081e-01;4.000000000000000000e+00;4.000000000000000000e+00
2.818422603518692782e+00;2.978814667314538811e-01;4.000000000000000000e+00;4.000000000000000000e+00
2.975358078003708773e+00;4.548169412164698167e-01;4.000000000000000000e+00;4.000000000000000000e+00
3.102657790843584174e+00;6.366197723675812714e-01;4.000000000000000000e+00;4.000000000000000000e+00
3.196453804680441380e+00;8.377659731569329082e-01;4.000000000000000000e+00;4.000000000000000000e+00
3.253896175096921528e+00;1.052143818058429492e+00;4.000000000000000000e+00;4.000000000000000000e+00
3.273239544735162987e+00;1.273239544735162321e+00;4.000000000000000000e+00;4.000000000000000000e+00
3.253896175096922416e+00;1.494335271411895594e+00;4.000000000000000000e+00;4.000000000000000000e+00
3.196453804680442268e+00;1.708713116313391955e+00;4.000000000000000000e+00;4.000000000000000000e+00
3.102657790843584618e+00;1.909859317102744036e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.975358078003708773e+00;2.091662148253855769e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.818422603518692782e+00;2.248597622738871760e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.636619772367581493e+00;2.375897335578746716e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.435473571578230079e+00;2.469693349415604366e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.221095726676733051e+00;2.527135719832084959e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.000000000000000444e+00;2.546479089470324642e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.778904273323267171e+00;2.565822459108565656e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.564526428421770810e+00;2.623264829525045805e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.363380227632419173e+00;2.717060843361903899e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.181577396481307662e+00;2.844360556201778856e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.024641921996291671e+00;3.001296030686795291e+00;4.000000000000000000e+00;4.000000000000000000e+00
8.973422091564164926e-01;3.183098861837906579e+00;4.000000000000000000e+00;4.000000000000000000e+00
8.035461953195587315e-01;3.384245062627257550e+00;4.000000000000000000e+00;4.000000000000000000e+00
7.461038249030783609e-01;3.598622907528755022e+00;4.000000000000000000e+00;4.000000000000000000e+00
7.267604552648379013e-01;3.819718634205488073e+00;4.000000000000000000e+00;4.000000000000000000e+00
7.461038249030782499e-01;4.040814360882221123e+00;4.000000000000000000e+00;4.000000000000000000e+00
8.035461953195587315e-01;4.255192205783716375e+00;4.000000000000000000e+00;4.000000000000000000e+00
8.973422091564164926e-01;4.456338406573069122e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.024641921996291893e+00;4.638141237724180854e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.181577396481307884e+00;4.795076712209196401e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.363380227632419173e+00;4.922376425049072246e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.564526428421770810e+00;5.016172438885929452e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.778904273323267171e+00;5.073614809302409157e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.000000000000000444e+00;5.092958178940651059e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.221095726676733051e+00;5.112301548578891186e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.435473571578230079e+00;5.169743918995371779e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.636619772367581493e+00;5.263539932832229873e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.818422603518692782e+00;5.390839645672104830e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.975358078003708773e+00;5.547775120157120377e+00;4.000000000000000000e+00;4.000000000000000000e+00
3.102657790843584618e+00;5.729577951308232109e+00;4.000000000000000000e+00;4.000000000000000000e+00
3.196453804680442268e+00;5.930724152097583968e+00;4.000000000000000000e+00;4.000000000000000000e+00
3.253896175096922860e+00;6.145101996999080995e+00;4.000000000000000000e+00;4.000000000000000000e+00
3.273239544735162987e+00;6.366197723675814046e+00;4.000000000000000000e+00;4.000000000000000000e+00
3.253896175096922416e+00;6.587293450352547097e+00;4.000000000000000000e+00;4.000000000000000000e+00
3.196453804680442268e+00;6.801671295254043237e+00;4.000000000000000000e+00;4.000000000000000000e+00
3.102657790843584618e+00;7.002817496043395096e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.975358078003708773e+00;7.184620327194506828e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.818422603518692782e+00;7.341555801679523263e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.636619772367581493e+00;7.468855514519398220e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.435473571578230079e+00;7.562651528356254538e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.221095726676733051e+00;7.620093898772736019e+00;4.000000000000000000e+00;4.000000000000000000e+00
2.000000000000000444e+00;7.639437268410977921e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.778904273323267171e+00;7.658780638049217160e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.564526428421770810e+00;7.716223008465697752e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.363380227632419173e+00;7.810019022302556735e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.181577396481307662e+00;7.937318735142431692e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.024641921996291671e+00;8.094254209627447239e+00;4.000000000000000000e+00;4.000000000000000000e+00
8.973422091564164926e-01;8.276057040778560747e+00;4.000000000000000000e+00;4.000000000000000000e+00
8.035461953195587315e-01;8.477203241567909942e+00;4.000000000000000000e+00;4.000000000000000000e+00
7.461038249030783609e-01;8.691581086469408746e+00;4.000000000000000000e+00;4.000000000000000000e+00
7.267604552648379013e-01;8.912676813146140020e+00;4.000000000000000000e+00;4.000000000000000000e+00
7.461038249030782499e-01;9.133772539822871295e+00;4.000000000000000000e+00;4.000000000000000000e+00
8.035461953195587315e-01;9.348150384724370099e+00;4.000000000000000000e+00;4.000000000000000000e+00
8.973422091564164926e-01;9.549296585513719293e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.024641921996291893e+00;9.731099416664832802e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.181577396481307884e+00;9.888034891149848349e+00;4.000000000000000000e+00;4.000000000000000000e+00
1.363380227632419173e+00;1.001533460398972331e+01;4.000000000000000000e+00;4.000000000000000000e+00
1.564526428421770810e+00;1.010913061782657962e+01;4.000000000000000000e+00;4.000000000000000000e+00
1.778904273323267171e+00;1.016657298824306288e+01;4.000000000000000000e+00;4.000000000000000000e+00
2.000000000000000444e+00;1.018591635788130212e+01;4.000000000000000000e+00;4.000000000000000000e+00
2.221095726676733051e+00;1.020525972751954313e+01;4.000000000000000000e+00;4.000000000000000000e+00
2.435473571578230079e+00;1.026270209793602284e+01;4.000000000000000000e+00;4.000000000000000000e+00
2.636619772367581493e+00;1.035649811177287916e+01;4.000000000000000000e+00;4.000000000000000000e+00
2.818422603518692782e+00;1.048379782461275589e+01;4.000000000000000000e+00;4.000000000000000000e+00
2.975358078003708773e+00;1.064073329909777144e+01;4.000000000000000000e+00;4.000000000000000000e+00
3.102657790843584618e+00;1.082253613024888317e+01;4.000000000000000000e+00;4.000000000000000000e+00
3.196453804680442268e+00;1.102368233103823592e+01;4.000000000000000000e+00;4.000000000000000000e+00
3.253896175096922860e+00;1.123806017593973117e+01;4.000000000000000000e+00;4.000000000000000000e+00
3.273239544735162987e+00;1.145915590261646422e+01;4.000000000000000000e+00;4.000000000000000000e+00
3.253896175096922416e+00;1.168025162929319549e+01;4.000000000000000000e+00;4.000000000000000000e+00
3.196453804680442268e+00;1.189462947419469430e+01;4.000000000000000000e+00;4.000000000000000000e+00
3.102657790843584618e+00;1.209577567498404349e+01;4.000000000000000000e+00;4.000000000000000000e+00
2.975358078003708773e+00;1.227757850613515522e+01;4.000000000000000000e+00;4.000000000000000000e+00
2.818422603518692782e+00;1.243451398062017255e+01;4.000000000000000000e+00;4.000000000000000000e+00
2.636619772367581493e+00;1.256181369346004750e+01;4.000000000000000000e+00;4.000000000000000000e+00
2.435473571578230079e+00;1.265560970729690382e+01;4.000000000000000000e+00;4.000000000000000000e+00
2.221095726676733051e+00;1.271305207771338885e+01;4.000000000000000000e+00;4.000000000000000000e+00
2.000000000000000444e+00;1.273239544735162632e+01;4.000000000000000000e+00;4.000000000000000000e+00
1.777777777777777679e+00;1.273239544735162632e+01;4.000000000000000000e+00;4.000000000000000000e+00
1.555555555555555580e+00;1.273239544735162632e+01;4.000000000000000000e+00;4.000000000000000000e+00
1.333333333333333481e+00;1.273239544735162632e+01;4.000000000000000000e+00;4.000000000000000000e+00
1.111111111111111160e+00;1.273239544735162632e+01;4.000000000000000000e+00;4.000000000000000000e+00
8.888888888888888395e-01;1.273239544735162632e+01;4.000000000000000000e+00;4.000000000000000000e+00
6.666666666666667407e-01;1.273239544735162632e+01;4.000000000000000000e+00;4.000000000000000000e+00
4.444444444444446418e-01;1.273239544735162632e+01;4.000000000000000000e+00;4.000000000000000000e+00
